RDO:;RDO: NO. 7 BANGUED, ABRA;;;;
RDO:;RDO: NO. 7 BANGUED, ABRA;;;;
MUNICIPALITY:;BANGUED;;;;
BARANGAY:;POBLACION ZONE 1;;;;
CAPITULACION;;RR;2,250.00;;
CAPITULACION;;CR;3,000.00;;
CAPITULACION;INTERIOR LOTS;RR;1,125.00;;
CAPITULACION;INTERIOR LOTS;CR;1,500.00;;
CAPITULACION;INTERIOR LOTS;A1;90.00;;
CAPITULACION;INTERIOR LOTS;A2;55.00;;
ACTIVIDAD ECONOMIA;;RR;2,250.00;;
ACTIVIDAD ECONOMIA;;CR;3,000.00;;
ACTIVIDAD ECONOMIA;INTERIOR LOTS;RR;1,125.00;;
ACTIVIDAD ECONOMIA;INTERIOR LOTS;CR;1,500.00;;
ACTIVIDAD ECONOMIA;INTERIOR LOTS;A1;90.00;;
ACTIVIDAD ECONOMIA;INTERIOR LOTS;A2;55.00;;
SANTIAGO ST.;;RR;2,750.00;;
SANTIAGO ST.;;CR;3,500.00;;
SANTIAGO ST.;INTERIOR LOTS;RR;1,375.00;;
SANTIAGO ST.;INTERIOR LOTS;CR;1,750.00;;
SANTIAGO ST.;INTERIOR LOTS;A1;90.00;;
SANTIAGO ST.;INTERIOR LOTS;A2;55.00;;
LINASIN;ALONG BRGY. ROAD;RR;1,250.00;;
LINASIN;ALONG BRGY. ROAD;CR;2,000.00;;
LINASIN;INTERIOR LOTS;RR;625.00;;
LINASIN;INTERIOR LOTS;CR;1,000.00;;
LINASIN;INTERIOR LOTS;A1;90.00;;
LINASIN;INTERIOR LOTS;A2;55.00;;
ALL OTHER STREETS;;RR;1,200.00;;
ALL OTHER STREETS;;CR;1,750.00;;
ALL OTHER STREETS;INTERIOR LOTS;RR;600.00;;
ALL OTHER STREETS;INTERIOR LOTS;CR;875.00;;
ALL OTHER STREETS;INTERIOR LOTS;A1;90.00;;
ALL OTHER STREETS;INTERIOR LOTS;A2;55.00;;
ALL OTHER STREETS;INTERIOR LOTS;A14;75.00;;
ALL OTHER STREETS;INTERIOR LOTS;A15;15.00;;
ALL OTHER STREETS;INTERIOR LOTS;A16;65.00;;
ALL OTHER STREETS;INTERIOR LOTS;A18;75.00;;
ALL OTHER STREETS;INTERIOR LOTS;A23;100.00;;
ALL OTHER STREETS;INTERIOR LOTS;;;;
MUNICIPALITY:;BANGUED;;;;
BARANGAY:;POBLACION ZONE 2;;;;
CAPITULACION;PUBLIC MARKET;RR;2,750.00;;
CAPITULACION;PUBLIC MARKET;CR;3,750.00;;
CAPITULACION;INTERIOR LOTS;RR;1,375.00;;
CAPITULACION;INTERIOR LOTS;CR;1,875.00;;
CAPITULACION;INTERIOR LOTS;A1;90.00;;
CAPITULACION;INTERIOR LOTS;A2;55.00;;
ACTIVIDAD ECONOMIA;;RR;1,750.00;;
ACTIVIDAD ECONOMIA;;CR;3,000.00;;
ACTIVIDAD ECONOMIA;INTERIOR LOTS;RR;875.00;;
ACTIVIDAD ECONOMIA;INTERIOR LOTS;CR;1,500.00;;
ACTIVIDAD ECONOMIA;INTERIOR LOTS;A1;90.00;;
ACTIVIDAD ECONOMIA;INTERIOR LOTS;A2;55.00;;
SANTIAGO ST.;;RR;2,500.00;;
SANTIAGO ST.;;CR;3,750.00;;
SANTIAGO ST.;INTERIOR LOTS;RR;1,250.00;;
SANTIAGO ST.;INTERIOR LOTS;CR;1,875.00;;
MCKINLEY;;RR;2,750.00;;
MCKINLEY;;CR;3,500.00;;
MCKINLEY;INTERIOR LOTS;RR;1,375.00;;
MCKINLEY;INTERIOR LOTS;CR;1,750.00;;
MCKINLEY;INTERIOR LOTS;A1;90.00;;
MCKINLEY;INTERIOR LOTS;A2;55.00;;
PARTELO;PUBLIC MARKET;RR;2,750.00;;
PARTELO;PUBLIC MARKET;CR;3,500.00;;
PARTELO;INTERIOR LOTS;RR;1,375.00;;
PARTELO;INTERIOR LOTS;CR;1,750.00;;
WASHINGTON;;RR;1,500.00;;
WASHINGTON;;CR;2,750.00;;
WASHINGTON;INTERIOR LOTS;RR;750.00;;
WASHINGTON;INTERIOR LOTS;CR;1,375.00;;
WASHINGTON;INTERIOR LOTS;A1;90.00;;
WASHINGTON;INTERIOR LOTS;A2;55.00;;
LAZALA ST., & BOWEN ST.;;RR;1,750.00;;
LAZALA ST., & BOWEN ST.;;CR;2,750.00;;
LAZALA ST., & BOWEN ST.;INTERIOR LOTS;RR;875.00;;
LAZALA ST., & BOWEN ST.;INTERIOR LOTS;CR;1,375.00;;
ALL OTHER STREETS;;RR;1,200.00;;
ALL OTHER STREETS;;CR;1,750.00;;
ALL OTHER STREETS;INTERIOR LOTS;RR;600.00;;
ALL OTHER STREETS;INTERIOR LOTS;CR;875.00;;
ALL OTHER STREETS;INTERIOR LOTS;A1;90.00;;
ALL OTHER STREETS;INTERIOR LOTS;A2;55.00;;
ALL OTHER STREETS;INTERIOR LOTS;A14;75.00;;
ALL OTHER STREETS;INTERIOR LOTS;A15;15.00;;
ALL OTHER STREETS;INTERIOR LOTS;A16;65.00;;
ALL OTHER STREETS;INTERIOR LOTS;A18;75.00;;
ALL OTHER STREETS;INTERIOR LOTS;A23;100.00;;
MUNICIPALITY:;BANGUED;;;;
BARANGAY:;POBLACION ZONE 3;;;;
SANTIAGO ST.;ASSIST (school);RR;1,500.00;;
SANTIAGO ST.;ASSIST (school);CR;2,500.00;;
SANTIAGO ST.;INTERIOR LOTS;RR;750.00;;
SANTIAGO ST.;INTERIOR LOTS;CR;1,250.00;;
MABINI ST.;;RR;1,500.00;;
MABINI ST.;;CR;2,500.00;;
MABINI ST.;INTERIOR LOTS;RR;750.00;;
MABINI ST.;INTERIOR LOTS;CR;1,250.00;;
AGONCILLO ST.;;RR;1,500.00;;
AGONCILLO ST.;;CR;2,500.00;;
AGONCILLO ST.;INTERIOR LOTS;RR;750.00;;
AGONCILLO ST.;INTERIOR LOTS;CR;1,250.00;;
LOPEZ JAENA ST.;;RR;1,500.00;;
LOPEZ JAENA ST.;;CR;2,500.00;;
LOPEZ JAENA ST.;INTERIOR LOTS;RR;750.00;;
LOPEZ JAENA ST.;INTERIOR LOTS;CR;1,250.00;;
AGUINALDO;;RR;1,500.00;;
AGUINALDO;;CR;2,500.00;;
AGUINALDO;INTERIOR LOTS;RR;750.00;;
AGUINALDO;INTERIOR LOTS;CR;1,250.00;;
TAFT ST.;;RR;1,500.00;;
TAFT ST.;;CR;2,500.00;;
TAFT ST.;INTERIOR LOTS;RR;750.00;;
TAFT ST.;INTERIOR LOTS;CR;1,250.00;;
ALL OTHER STREETS;;RR;1,200.00;;
ALL OTHER STREETS;;CR;1,750.00;;
ALL OTHER STREETS;INTERIOR LOTS;RR;600.00;;
ALL OTHER STREETS;INTERIOR LOTS;CR;875.00;;
ALL OTHER STREETS;INTERIOR LOTS;A1;90.00;;
ALL OTHER STREETS;INTERIOR LOTS;A2;55.00;;
ALL OTHER STREETS;INTERIOR LOTS;A14;75.00;;
ALL OTHER STREETS;INTERIOR LOTS;A15;15.00;;
ALL OTHER STREETS;INTERIOR LOTS;A16;65.00;;
ALL OTHER STREETS;INTERIOR LOTS;A18;75.00;;
ALL OTHER STREETS;INTERIOR LOTS;A23;100.00;;
MUNICIPALITY:;BANGUED;;;;
BARANGAY:;POBLACION ZONE 4;;;;
SANTIAGO ST.;;RR;1,750.00;;
SANTIAGO ST.;;CR;2,500.00;;
SANTIAGO ST.;INTERIOR LOTS;RR;875.00;;
SANTIAGO ST.;INTERIOR LOTS;CR;1,250.00;;
LEGASPI ST.;;RR;1,500.00;;
LEGASPI ST.;;CR;2,500.00;;
LEGASPI ST.;INTERIOR LOTS;RR;750.00;;
LEGASPI ST.;INTERIOR LOTS;CR;1,250.00;;
ACTIVIDAD ECONOMIA ST.;;RR;1,500.00;;
ACTIVIDAD ECONOMIA ST.;;CR;2,500.00;;
ACTIVIDAD ECONOMIA ST.;INTERIOR LOTS;RR;750.00;;
ACTIVIDAD ECONOMIA ST.;INTERIOR LOTS;CR;1,250.00;;
LAZALA ST.;;RR;1,500.00;;
LAZALA ST.;;CR;2,500.00;;
LAZALA ST.;INTERIOR LOTS;RR;750.00;;
LAZALA ST.;INTERIOR LOTS;CR;1,250.00;;
WASHINGTON ST.;;RR;1,500.00;;
WASHINGTON ST.;;CR;2,500.00;;
WASHINGTON ST.;INTERIOR LOTS;RR;750.00;;
WASHINGTON ST.;INTERIOR LOTS;CR;1,250.00;;
BOWEN ST.;;RR;1,500.00;;
BOWEN ST.;;CR;2,500.00;;
BOWEN ST.;INTERIOR LOTS;RR;750.00;;
BOWEN ST.;INTERIOR LOTS;CR;1,250.00;;
