RDO:;RDO NO. 41    - MANDALUYONG CITY;;;;
PROVINCE:;NCR;;;;
PROVINCE:;NCR;;;;
CITY/MUNICIPALITY:;MANDALUYONG CITY;;;;
BARANGAY:;ADDITION HILLS;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REVISION ZV/SQ.M.;;
ANTONIO I;SHAW BLVD;RR;13,500.00;;
ARAULLO;SHAW BLVD;RR;16,500.00;;
BALAGTAS;SHAW BLVD;RR;16,500.00;;
CALDERON;SHAW BLVD;RR;16,500.00;;
CALDERON;SHAW BLVD;RC;31,000.00;;
EAST;SHAW BLVD;RR;21,000.00;;
FERNANDEZ S.;SHAW BLVD;RR;16,500.00;;
GOMEZVILLE;SHAW BLVD;RR;16,500.00;;
GRACE;SHAW BLVD;RR;16,500.00;;
GUERRERO;SHAW BLVD;RR;16,500.00;;
HARVARD;SHAW BLVD;RR;27,500.00;;
IDEAL;SHAW BLVD;RR;27,500.00;;
LAUREL S.;SHAW BLVD;RR;27,500.00;;
LAUREL S.;SHAW BLVD;CR;32,500.00;;
LEE;SHAW BLVD;RR;31,000.00;;
LEE;SHAW BLVD;RC;37,500.00;;
LUNA MENCIAS;SHAW BLVD;RR;16,500.00;;
MABINI A.;SHAW BLVD;RR;31,000.00;;
MAY;SHAW BLVD;RR;31,000.00;;
MCCULLOUGH;SHAW BLVD;RR;31,000.00;;
PILAR;SHAW BLVD;RR;37,500.00;;
REYES;SHAW BLVD;RR;27,500.00;;
RODRIGUEZ;SHAW BLVD;RR;27,500.00;;
SCHUYLER;SHAW BLVD;RR;27,500.00;;
SHAW BLVD;INTERIOR SHAW;RR;22,500.00;;
;;CR;52,500.00;;
;;RC;47,500.00;;
TINIO;SHAW BLVD;RR;16,500.00;;
TORRES;SHAW BLVD;RR;16,500.00;;
WACK-WACK ST;SHAW BLVD;RR;32,500.00;;
ALL OTHER STREETS;SHAW BLVD;RR;22,500.00;;
ALL OTHER STREETS;SHAW BLVD;CR;32,500.00;;
GOLDPARK TOWNHOMES;A. MABINI;RC;36,500.00;;
LEE GARDENS;LEE ST.;RC;62,500.00;;
LEE GARDENS;LEE ST.;CC;67,500.00;;
PILAR TOWNHOMES;CALDERON;RR;27,500.00;;
SILVERCORD CONDO;S. LAUREL;CC;32,500.00;;
WACK-WACK HEIGHTS CONDO;;RC;62,500.00;;
WACK-WACK TOWNHOMES;;RC;46,500.00;;
BARANGAY:;BAGONG SILANG;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REVISION ZV/SQ.M.;;
29 DE AGOSTO;SHAW BLVD;RR;11,000.00;;
CLEMENTE;SHAW BLVD;RR;11,000.00;;
HAIG;SHAW BLVD;RR;21,000.00;;
JACINTO E;SHAW BLVD;RR;11,000.00;;
LAWSON;SHAW BLVD;RR;22,500.00;;
LUNA J.;SHAW BLVD;RR;11,000.00;;
MAGALONA E.;SHAW BLVD;RR;21,000.00;;
MARTINEZ P.;SHAW BLVD;RR;21,000.00;;
PINAGTIPUNAN;SHAW BLVD;RR;16,500.00;;
QUIETA P.;SHAW BLVD;RR;11,000.00;;
RAWLAND;SHAW BLVD;RR;36,250.00;;
SHAW BLVD;INT SAMAT-ACACIA INT;RR;36,250.00;;
SHAW BLVD;SAMAT - ACACIA LANE;CR;52,500.00;;
SHAW BLVD;ACACIA LANE-M YULO;CR;52,500.00;;
SHAW BLVD;INT ACACIA-YULO;RR;35,000.00;;
VARGAS J. B.;SHAW BLVD;RR;35,000.00;;
YULO M.;SHAW BLVD;RR;35,000.00;;
ALL OTHER STREETS;SHAW BLVD;RR;16,500.00;;
ALL OTHER STREETS;SHAW BLVD;CR;35,000.00;;
BSA TOWNHOMES I;SHAW BLVD;RC;60,000.00;;
BSA TOWNHOMES I;SHAW BLVD;CC;65,000.00;;
BSA CONDO;SHAW BLVD;RC;60,000.00;;
BSA CONDO;SHAW BLVD;CC;65,000.00;;
BARANGAY:;BARANGKA DRIVE;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REVISION ZV/SQ.M.;;
AGUDO;CORONADO SUBD;RR;11,200.00;;
BARANGKA DRIVE;;RR;11,625.00;;
BUSILAK;;RR;11,625.00;;
GUINHAWA;TANGLAW-MA CLARA;RR;11,625.00;;
GUINHAWA;MA CLARA-KAUNLARAN;RR;11,625.00;;
HALCON;;RR;11,950.00;;
HILAGA;;RR;12,625.00;;
HINAHON;;RR;12,625.00;;
KAPALARAN;;RR;9,700.00;;
KAYUMANGGI;;RR;12,875.00;;
MA CLARA;;RR;12,820.00;;
SILANGAN;;RR;9,700.00;;
TANGLAW;;RR;13,170.00;;
TIMOG;;RR;11,700.00;;
ALL OTHER STREETS;;RR;12,820.00;;
ALL OTHER STREETS;;CR;13,100.00;;
MERCURY HOLDINGS CONDO PROJ;;RC;45,000.00;;
BARANGAY:;BARANGKA IBABA;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REVISION ZV/SQ.M.;;
AGUDO;;RR;7,500.00;;
BARANGKA DRIVE;;RR;9,000.00;;
CORONADO SUBD;;RR;9,000.00;;
COUNTRYSIDE SUBD;;RR;8,000.00;;
DIDICAS;;RR;7,500.00;;
E PANTALEON;INT'L STEEL MALTING;RR;9,000.00;;
HILAGA;;RR;7,500.00;;
HINAHON;;RR;7,500.00;;
IRID;;RR;8,000.00;;
KAPALARAN;;RR;7,500.00;;
P  OLIVEROS;;RR;7,500.00;;
PVT P CRUZ;;RR;7,750.00;;
SACREPANTE;;RR;7,750.00;;
SILANGAN;;RR;7,250.00;;
TIMOG;;RR;7,000.00;;
ALL OTHER STREETS;;RR;7,000.00;;
ALL OTHER STREETS;;CR;10,000.00;;
